review_id,hotel_id,review_usercity,review_date,name,review
541053314,VCBCX1,"Vancouver, Canada",2017-11-13,Vancouver X Inn,"For my daughters 6th Birthday I organized a very special staycation for her. She needed new fall/winter clothing so I was planning to take her to Metrotown to do some shopping. To make it extra special I checked us into the XT. Janice one of the front desk hosts, helped me from the beginning and made every effort to make my daughters stay extra special. All the staff were so wonderful and I would highly recommend the XT at this location."
464936378,VCBCX1,"Vancouver, Canada",2017-03-04,Vancouver X Inn,"Guest room was quiet, comfortable and clean.  Guest room wifi and conference room wifi was excellent.  Conference room was frigidly cold, people had to wear their winter coats during our meetings. Catering was poor, no labels on the food items at receptions and buffets, little to few options for vegetarians or people with food sensitivities.  Guest room price was very fair and reasonable. Staff were friendly catering fell short."
344895076,VCBCX1,"Vancouver, Canada",2016-02-03,Vancouver X Inn,"Always a very enjoyable stay, and convenient to Metrotown, and the Firefighters Pub, a frequented pub because of their bands.  Had the most divine Benny for breakfast.. It is always fun to use the pool, and the staff are extremely pleasant and accommodating.  Being a XT Honours member means that they always great me with a smile and address me by my full name.  Thank you XT I am looking forward to my next stay."
478383050,VCBCX1,"Vancouver, Canada",2017-04-23,Vancouver X Inn,"We booked the hotel because it was partnered with the Burnaby Riverway Golf Club Wedding event. They treated it us so well and your room is also discounted for staying there and having your wedding at the Riverway Golf Club. They went beyond and above the call of duty. I would recommend the XT Metrotown for their food, service and stay. They even put a couple package today. Thank you XT Metrotown."
215474854,VCBCX1,"Vancouver, Canada",2014-07-14,Vancouver X Inn,Check In staff substituted a lower value room than what was reserved.  It wasn't a question of the availablility as she managed to find the room when I complained and it wasn't a matter of missing the information as she reviewed other details on the notes for the reservation.  She simply wanted to put me in a cheaper room to allow her to rent out the better room later for a higher rate.
190356691,VCBCX1,"vancouver, Canada",2014-01-09,Vancouver X Inn,"hotel gave good room pricing for team, and parents, 14 yr old boys were all on one floor, breakfast pricing also gave break. I didn't upgrade to the executive floors as didn't want temptation to eat extra calories and wanted room closer to boys.  Hotel is essentially in Chinatown like area, so food was good. Parking was free which was nice, I think included with room price."
390606813,VCBCX1,"Vancouver, Canada",2016-07-08,Vancouver X Inn,"The XT staff knows how to treat guests!  I spend a night at the Metrotown XT for my birthday each year, and they always give me complimentary  &quot;little extras&quot; to make it more enjoyable.  The staff is always friendly and helpful, and the room is very comfortable, clean and well-supplied. Restaurant staff is excellent and so is the food!  You'll enjoy your stay!"
252537870,VCBCX1,"Vancouver, Canada",2015-02-03,Vancouver X Inn,"This hotel is located in metrotown.  It is a great location.  It right accross the street from the metrotown mall.  The metrotown sky train station is also very close, approximatley one block away from the hotel. It is easy to go downtown.  The hotel is a very good value.  The staff is friendly, rooms are nicely kept and it quiet. Great location overall. I would recommend."
420160985,VCBCX1,"Vancouver, Canada",2016-09-19,Vancouver X Inn,"I have stayed here twice now, getaways in the city.  The property is located right in the middle of metrotown, a big shopping/entertainment area.  The staff is friendly and the only drawback is the shared parkade (with a shopping mall) that is both cramped and hard to navigate.  Valet parking is the way to go here.  Ask for a high floor and check out the views."
553000667,VCBCX1,"Vancouver, Canada",2018-01-10,Vancouver X Inn,"Terrible customer service at the front desk, was not upgraded as a gold status member and was front desk lied to my about room availability for upgraded. Was given a room with heater broken. Breakfast was okay, but required to pay extra $4 CAD for hot portion of the breakfast. FYI Parking height doesn't allow for a ski rack"
242048857,VCBCX1,"vancouver, Canada",2014-11-29,Vancouver X Inn,"I just returned from Las Vegas, this XT has great service that matches anything I've seen! All questions were answered with a quick call. Directions written in the halls were easy to follow. I asked to book in early and when I arrived to get dressed for the evening, my room was waiting for me."
293975580,VCBCX1,"Vancouver, Canada",2015-07-29,Vancouver X Inn,What an amazing 3 night stay at the XT Metrotown! The staff were excellent in every area of the hotel. Beds were comfy and room was very quiet. Some construction across the streets but we couldn't hear it at all. Lots of shopping at Metrotown and only a 15 minute drive to downtown Vancouver.
236476424,VCBCX1,"vancouver, Canada",2014-10-26,Vancouver X Inn,"Comfortable with convenient parking and location. A variety of different on-sight meeting rooms with food service if requested. Special block rated for guests wishing to stay at the hotel for their conferences. fitness room, pool and executive lounge are great perks for those weary travelers."
191007994,VCBCX1,"VANCOUVER, Canada",2014-01-15,Vancouver X Inn,"Stayed here for one night on a gift voucher that I had won, the staff are all very polite and the property is very clean and easy to navigate.   The staff found out it was my wedding anniversary and sent us a cake, it's these thoughtful touches that keep me a loyal XT Honors member!"
337796283,VCBCX1,"Vancouver, Canada",2016-01-06,Vancouver X Inn,"We stayed in a king deluxe room.  Rooms are very well appointed in amenities and spacious - with modern decor and technology.Restaurant was decent, although the menu was not very large.  Good parking on site, and the location is great for this area."
173746051,VCBCX1,"Vancouver, Canada",2013-08-23,Vancouver X Inn,"My husband and I booked a couple's package for a romantic evening. Overall it was an ok experience, but the staff could have been friendlier during our stay. We ordered room service twice and both times the person delivering our food was sort of rude."
350102521,VCBCX1,"Vancouver, Canada",2016-02-22,Vancouver X Inn,Hotel is clean and comfortable. The executive level privileges are great and convenient. Beds are very comfortable and views are amazing. Parking a little sketchy in the crystal mall but they do have a separate level for paid parking. Food is amazing
186396018,VCBCX1,"Vancouver, Canada",2013-11-30,Vancouver X Inn,Beautiful Hotel right next to Metrotown and Skytrain. Amenities are really great and Staff is very friendly and efficient. Lots of great restaurants within walking distance and their own restaurant and bar is very good too with reasonable prices.
233223080,VCBCX1,"Vancouver, Canada",2014-10-07,Vancouver X Inn,"Way to go XT Metrotown, you made our stay Excellent  !!! Awesome Concierge, the Limo and pre cruise tour were perfectly arranged !!! The View are gorgeous and so relaxing !!! My family was so amazed !!! Wonderful people and very polite."
176390417,VCBCX1,"Vancouver, Canada",2013-09-08,Vancouver X Inn,The whole family had a good time at this hotel.  The kids loved the pool and hot tub.  Close to Metrotown Mall and many restaurants so it was very convenient for us.  We will definitely come back and have told many friends about this hotel.
503008668,VCBCX1,"Vancouver, Canada",2017-07-17,Vancouver X Inn,Hotel staff was extremely rude to adults and children.  Do. It offer to host hockey tournament stay if hotel staff cannot tolerate children.  The pull out bed was like a torture chamber chamber - springs felt like acupuncture.
175497830,VCBCX1,"Vancouver, Canada",2013-09-03,Vancouver X Inn,"Reasonable room and amenities.  We ate at the restaurant and the food was good and reasonable for a hotel.  Location by a mall did not appeal to me, but we did go to movie theatre and were able to walk there and back"
334423755,VCBCX1,"Vancouver, Canada",2015-12-16,Vancouver X Inn,"The service at this Metrotown XT is excellent, particularly the welcoming and helpful attitude of the highly professional staff at the Front Desk. The location is well suited to local Metrotown facilities."
314966579,VCBCX1,"vancouver, Canada",2015-09-29,Vancouver X Inn,"Was not impressed at all, the rooms were clean, but the lap pool and hot tubs were dirty and the lobby is empty and cold.  The staff were nice. I expected more luxury at the XT then just an average room"
633626543,VCBCX1,"Vancouver, Canada",2018-11-15,Vancouver X Inn,"Very nice hotel, great location, just a short walk from the Sky Train. Was there for a business conference. Great facilities. Quite and clean rooms. Lovely food service and very helpful and friendly staff. "
165144757,VCBCX1,"Vancouver, Canada",2013-06-24,Vancouver X Inn,"Very nice hotel - stayed in one of the king one bedroom suites. Very clean and quiet hotel during my stay. Especially liked the size of the room. Would recommend if you are planning to stay in Burnaby, BC."
172512312,VCBCX1,"Vancouver, Canada",2013-08-16,Vancouver X Inn,"Situated next to BC's largest Mall, Metrotown Metropolis, it is perfect for those visiting the area, or want to stay a short skytrain ride away from Vancouver's congested downtown. Great service and value!"
178454974,VCBCX1,"Vancouver, WA",2013-09-24,Vancouver X Inn,"This XT is located in Burnaby which is adjacent to the city of Vancouver.  The Skytrain is just a few blocks away, which provides an easy and economical way to tour Vancouver.   "
237850719,VCBCX1,"Vancouver, Washington, United States",2014-11-03,Vancouver X Inn,"Stayed here in Sept. 2014, and very pleased. Were in town celebrating our anniversary and wanted to be close to downtown Vancouver B.C. This XT is just a short drive or train wide to downtown. Very nice rooms, good service, and great location to sky train--- just a short walk down the street. Ask for a room on a high floor - great view of the city!"
167695160,VCBCX1,"Varadero, Cuba",2013-07-15,Vancouver X Inn,"Had a great stay at Metrotown XT. Room was clean, cool and quiet. Bed was ok, pillows were awesome!!Pool area is small and sunny, hard to find but a nice treat. Restraunt is good, a bit pricey... Try and get the buffet breakie comp'd with your room! A bit expensive otherwise. We had the valet service comp'd. My Escape was NOT dinged when I left it, and I have since found several 'rubs and bumps' not cool!!"
550309847,VCBCX1,venice,2017-12-30,Vancouver X Inn,"I picked this room since it was located near the transit station and was was great. Close by was Tim Horton's, Starbucks and other shops. Room was clean and up to XT brand. The hallways were very warm and stagnant.  The pool was difficult to get to and stairs that you needed to get to the pool were very slippery and no signage to return to elevators. Minor issues that could be resovled easily."
525319757,VCBCX1,"venice, United States",2017-09-17,Vancouver X Inn,Room wa s great. Good location with staff help to get around with recommendations. We were treated as a person not a number.Staff was attentive to every need and helpful. Hotel offered everything we wanted. If in Vancouver this is where I would stay. All staff appeared happy and would go out of their way to be kind
391211129,VCBCX1,"Vernon, Canada",2016-07-10,Vancouver X Inn,"We stayed at this location over the weekend of July 10th. It is absolutely beautiful! There's valet parking for $14 if you want or you can park your own car underground.Our room was huge and the bed and pillows were superb. Now we didn't have breakfast included in our rate but we decided it looked worth paying the 39$ per person for reflections buffet. And it really was the food was out of this world they had things like crab legs, smoked salmon, mussels, among the regular breakfast items as well. If you are hesitant to put out the money don't be! Can't wait to return one day!"
273462307,VCBCX1,"Vernon, Canada",2015-05-20,Vancouver X Inn,"hotel resturant and pub service was terrible. Waiters and Bartenders had very poor attitudes and wouldn't even try to make the experience better. Pool was dirty. I've stayed in many XT Hotels and got Top service, this one not so much.  Do I really want to spend another $150.00 to find out...no.Very disappointed."
439664915,VCBCX1,"Vernon, Canada",2016-11-23,Vancouver X Inn,"I/we have stayed at this property over the past three years.  Somehow the management and staff always expand and improve upon the WOW factor they deliver.  It is comforting to know that the XT Metrotown values and thanks me/us as returning, valued clients.  A very warm, friendly and well managed property."
361931134,VCBCX1,"Vernon, Canada",2016-04-05,Vancouver X Inn,Stayed here for a tournament and the staff was amazing. They arranged a meeting room for the coaches and allowed us to have team pizza dinners in there as well. The rooms had very large mini fridges and were very nice. The pool is hard to get to but the kids loved it and our team will be back next year. 
471557082,VCBCX1,"Vernon, Canada",2017-03-30,Vancouver X Inn,"This hotel is first class. Anytime I am in the Vancouver area I stay here. The amenities and service are excellent. The location is perfect. You can take the skytrain downtown in 15 mins.  The rooms, bed, tv and internet are all top shelf. For what you get it is an excellent value."
454651419,VCBCX1,"Vernon, Canada",2017-01-23,Vancouver X Inn,"Professional staff and clean guest rooms and common areas are the highlight of this XT.  The staff were very helpful with local attractions, restaurants, etc.  The location near the Metrotown Mall was perfect for shopping, as well."
161296342,VCBCX1,"vernon, Canada",2013-05-18,Vancouver X Inn,Attended location because of an appointment in the area.  Upon making reservation I was treated with care to ensure our stay was as comfortable as possible.  Great staff!  They made our stay feel like a mini vacation.
240923339,VCBCX1,"Vernon, Canada",2014-11-21,Vancouver X Inn,"Continued and consistent first class service in a first class hotel.  An oasis in an unexpected area of Greater Vancouver, close to light rapid transit and shopping. Highly recommend to business and solo travellers."
490498493,VCBCX1,"Vernon, Canada",2017-06-04,Vancouver X Inn,"Clean, friendly and the beds and pillows are the best!  The location is close to metrotown mall. I stay there on business but would gladly stay on personal time as well. I recommend anyone for business or pleasure!"
216165681,VCBCX1,"Vernon, Canada",2014-07-18,Vancouver X Inn,Exceptionally helpful and accommodating staff.  This XT has one of the best Executive Lounges in the XT system. Great location.  One of the best managed and operated hotels in Greater Vancouver.
469980659,VCBCX1,"Vernon, Canada",2017-03-24,Vancouver X Inn,"This Property continues to deliver an excellent experience as evidenced by their friendly and service oriented front end, restaurant, bar and lounge staff.  A very well managed and maintained property."
246775983,VCBCX1,Victoria,2014-12-31,Vancouver X Inn,"Good location for shopping at Metrotown, but found that the room was designed for a tall person.  The towel rack was positioned high above the tub and I couldn't reach the towels on the top rack.  The make-up mirror was also high and far away.  Bathroom door was heavy and kept banging shut.  It would  not stay open unless it was propped up (I used my boots).  Noisy fan/air conditioner and uncomfortable bed so we didn't get much sleep the first night.  Second night was quieter as I just turned off the fan entirely.  Got a good rate so the value was okay, but I probably wouldn't stay here again."
468400668,VCBCX1,Victoria,2017-03-18,Vancouver X Inn,I have stayed at the Hikton Metrotown many times for business. The staff are very friendly and professional. The rooms are always clean and a decent size. I have never had any complaints here. There is presently a loypt of construction in the area however this was not a problem in terms of noise. The hotel restaurant has great food that is reasonably priced and the hotel is near several good restaurants. Metrotown mall is a 5 minute walk and the sky train is also 5 minutes away. I will stay here again for sure.
209978573,VCBCX1,Victoria,2014-06-11,Vancouver X Inn,Hotel is in good location and staff are efficient. Room is quiet and nice and comfortable. Good size too and have all items provided as you would expect in a good hotel. But parking is a problem when you try to find a spot during busy time of the day (which is almost all business hours). Special thanks to our server in the restaurant who is very helpful and efficient.
579051466,VCBCX1,Victoria,2018-05-09,Vancouver X Inn,I would highly recommend this Hotel - it is clean and the staff are friendly. Rooms are nice and the pool area is great! Also their restaurant is good and service there is awesome You will be happy here!  
452055266,VCBCX1,"Victoria Capital Regional District, Canada",2017-01-15,Vancouver X Inn,i have always heard that the XT was a high end hotel and was so excited to stay there. i was sadly disappointed as it seemed to be a pretty generic hotel that fid nor have the class i expected. The coffee sucked.
163238140,VCBCX1,"Victoria, British Columbia",2013-06-06,Vancouver X Inn,"Two babies and a 10 year old with us. Excellent staff and service who attended to our family's needs. Well cared for hotel. Minor issue with room cleanliness, but did not detract from our experience. food was very good and prices were very good for a hotel of this status. Great checkin service. Room service very friendly."
597988059,VCBCX1,"Victoria, British Columbia, Canada",2018-07-20,Vancouver X Inn,"skytrain is 2 short blocks away -- go downtown Vancouver (20 min) and explore - go to the end of the line and catch the seabus to the north shore -- shops at the quay or take the westcoast express to communities in the valley or  change trains at the bay and head out to the airport.the staff at the XT are always exceptional -- all staff without exception in my experience, welcoming and helpful providing wonderful service.if you are working downtown Vancouver - consider here -- - great shopping at the mall , quite a few  interesting restaurants  and just a convenient , central hotel. the staff really though make the hotel and I travel a fair amount for business - when I m here , I am happy - they are really well trained"
194976206,VCBCX1,"Victoria, Canada",2014-02-22,Vancouver X Inn,"We are a family of 4 staying across town on a hockey tournament at a different hotel which we did not like and were contemplating staying at the XT, but our 9 yr old was undecided. We were about to leave when Joseph representing the concierge explained to our 9 yr old son of the virtues of listening to his parents and showed us pictures of his own children he was coaching in their journey as elite golfers.   This was enough to impress both our boys and so we stayed. Sure glad we did, spotless, modern hotel, excellent location for shopping, no need to drive, escalator in lobby to shopping, Metrotown across street, outdoor POOL (although closed when we stayed as was freezing outside), gym (and yes, kids 9 and 12 could go there without adults - we asked) and skytrain station, etc. and for us, with car, easy in and out parking downstairs and only 10 minute drive to Burnaby 8 Rinks arena. We will be back!!"
215654222,VCBCX1,"Victoria, Canada",2014-07-15,Vancouver X Inn,"This hotel was recommended as part of the workshop I attended. There was no microwave I guess I should not have assumed that they would have had one, and because it was a 5 day stay it would have been very helpful. They were going to charge me $8/day for internet internet, again I assumed it would be free. Lastly, I was charged for parking ($11/day), I don't travel a huge amount, yet I don't ever recall having to pay for parking before. If I would have investigated more before I booked I would not have stayed there. Never assume that the conveniences that you get at places like the Super *8, come every where. I did spend the next 2 nights at the Super * in Vernon and Salmon Arm not only was there free internet, parking, there was a continental breakfast for a much better price. Both places were very clean and very warm and welcoming."
241154723,VCBCX1,"Victoria, Canada",2014-11-23,Vancouver X Inn,"Had some problems with XT's customer call centre. Brought it to the attention of Chris (manager at this location). He took care of my needs, gave me a free upgrade and checked in throughout. Hotel is quiet, well located to Metrotown, and was very clean. Most of the staff were great and helpful. It's amazing how an individual can make you go from dissatisfied (with XT's call centre) to extremely satisfied (with this location). Chris did that and then some. I've recommended the location to my colleagues and am planning another trip back in early 2015. The other big plus for me was the elevators. Super quick and that is a huge pet peeve when I stay in big hotels. Thanks again Chris!"
628896024,VCBCX1,"Victoria, Canada",2018-10-27,Vancouver X Inn,"Me and my girlfriend were on our anniversary, staying at the hotel. Not to undermine the great check in experience we received, but the Reflex social restaurant was nothing short of greatness, Cecilia and Marketa both made us feel like long time friends, and it is a great reflexion of what XT promises to deliver when choosing their brand. Both Cecilia and Marketa were genuinely trying to get to know us on a personal level, and it wasnâ€™t at all forced or fake. We stayed at this hotel before, but this particular stay was exceptional. All around a great experience and will be coming back!"
199857431,VCBCX1,"Victoria, Canada",2014-03-31,Vancouver X Inn,"As a wheelchair user not checking into a designated accessible room (we wanted a one-bedroom suite as we were traveling with our young son) I was nervous that the washroom wouldn't work for me based on photos showing configuration. I needn't have worried as the door swung out instead of in, leaving no issues whatsoever. The staff was fantastic, very helpful. As well, we were delighted with the welcome package for our 3 year old consisting of a colouring book and crayons as well as a gift certificate for milk and cookies. A very nice touch that will likely bring us back."
490684069,VCBCX1,"Victoria, Canada",2017-06-05,Vancouver X Inn,"I came here with friends on a team trip. The suites were very spacious, some with nice views of mountains. The fridge was not properly functioning though - it was barely cold and there was no way to adjust it. The buffet breakfast and the nice pool area with a water fountain really topped it all off though. The buffet breakfast offered pancakes, waffles, my favorite flavors of yogurt, and a lot more. The pool area had three pools; a thin lane pool, a hot tub and a warmish tub for children. There was also a small gym, but the pool area overshadowed it by far."
313817709,VCBCX1,"Victoria, Canada",2015-09-26,Vancouver X Inn,"I had a very pleasant stay overnight at this hotel. The room was clean and well-appointed, the staff were courteous and prompt and the amenities were decent. The only complaint I have is minor - the hotel's restaurant and convention floors are a bit of a maze, spread over three floors and spanning over a shopping arcade. The restaurant was excellent - I had a very pleasant breakfast there. The shopping arcade food court (accessible through the hotel) had a very large selection of traditional Chinese food vendors for an alternative dining experience."
282535623,VCBCX1,"Victoria, Canada",2015-06-23,Vancouver X Inn,"I attended a conference at the Burnaby XT Hotel. Surrounded by malls and high rises, I wondered what my experience would be like. It was excellent. They couldn't do enough for you including showing amazing concern over my request for flatter pillows.  Yes, they had some. Their conference buffet food was a notch about the usual and I had excellent service in their restaurant for lunch. The rooftop pool (lap pool) and hot tub were clean. While I was there a staffer tested the water which is always reassuring. Nice place to stay."
547422667,VCBCX1,"Victoria, Canada",2017-12-15,Vancouver X Inn,"Stayed here for one night in December and enjoyed a staff Xmas part in the Baccarat room.  Hotel room was clean and modern. A significant construction project across the street could be heard during the day but work stopped at ~3:30 pm and it really didnâ€™t prove to be bothersome. Room was quite and any movement in the hallways didnâ€™t bother our sleep.  Had room service for breakfast, despite a couple of mix ups the staff corrected everything in a pleasant manner. I would stay here again.  "
327540361,VCBCX1,"Victoria, Canada",2015-11-17,Vancouver X Inn,"Stayed in Burnaby to visit family and found the XT perfectly located for everything we needed, including convenient access to the skytrain to go downtown to a show.  The shopping mall has everything and the Crystal mall right beside the hotel with its market and restaurants is a fabulous taste of China.  The hotel room was clean and comfortable and the one dinner we had in the hotel restaurant was excellent.  The bed was very comfortable."
330266516,VCBCX1,"Victoria, Canada",2015-12-01,Vancouver X Inn,"We stay at the XT every year when my husband has his Christmas party at the fire hall close by. We took the  XT shuttle to the party, and on the way back we decided to walk and get some fresh air. The driver saw us walking back and we waved and he picked us up. We were thankful because we weren't as close as we thought. Great service and a great stay as usual with the XT."
313698451,VCBCX1,"vICTORIA, Canada",2015-09-25,Vancouver X Inn,I recently stayed at the XT Metro town for a conference. I was very impressed with how friendly and welcoming the staff were and how much they cared about their guests. My room was clean and updated and if I needed something extra they were quick to oblige. The staff in the lounge were also friendly and funny. I would stay there again but next time for the shopping next door !
162929367,VCBCX1,"Victoria, Canada",2013-06-03,Vancouver X Inn,"I travel to this hotel often for work, both to stay and host conferences. The staff are always amazing and very accommodating. It's is truly always a pleasure and I look forward to my next stay.  The staff in the lounge provide a positive experience and are very knowledgeable and quick to remedy any mix-ups or provide suggestions if the wine you want is not in stock"
154963010,VCBCX1,"Victoria, Canada",2013-03-18,Vancouver X Inn,Nice and clean hotel. Staff are friendly. The bed is comfortable. Bathroom is clean and towels are nice and soft. The sound proof between hall way and the rooms are acceptable. Checking out is efficient and painless. No real compliant except the parkade and it is the worst in 4 stars hotels in Greater Vancouver area. It is not their fault as it came with the mall.
593121955,VCBCX1,"Victoria, Canada",2018-07-04,Vancouver X Inn,"I am a frequent business traveller -I adore the staff at this hotel - they are all more than helpful, welcoming and can solve any problem.  Attached to the hotel is a great Asian Food court. There are a number of good to excellent  restaurants close by, across the street one way is a Goodlife Gym and the other way is a great mall including a movie theatre."
208634558,VCBCX1,"Victoria, Canada",2014-06-02,Vancouver X Inn,"The staff here are top notch!  Warm, friendly, and go out of their way to make your stay the best it can be!  The rooms are clean, nicely decorated, and welcoming as well, and the location is fantastic!  Metrotown is across the street, and downtown Vancouver is a short drive or sky train trip away!  Great hotel, awesome staff, and great location!"
357196102,VCBCX1,"Victoria, Canada",2016-03-20,Vancouver X Inn,"This is supposed to be a 4 star hotel. Regrettably, the bathroom sink and bathtub sink were both clogged. I was having a shower and the water level rose to my ankles - had to try and clear the clog myself as I wanted to finish showering. Beds were nice and clean though, which is a plus. Would've given 5 stars if not for the bathroom issues."
165276530,VCBCX1,"Victoria, Canada",2013-06-25,Vancouver X Inn,"A lovely hotel with spacious rooms and great beds!  Very friendly front desk personnel.   Parking is a challenge...multiple levels and multi-use.  I found it quite confusing and didn't feel there were sufficient directional signs once underground. Other than that, a very pleasant stay at this lovely hotel in a prime location."
222806434,VCBCX1,"Victoria, Canada",2014-08-18,Vancouver X Inn,The XT Metro Town is our Home away from Home when in Vancouver. ALL employees are outstanding and professional. The Hotel is located conveniently to what ever attraction one would want to visit in Vancouver including amazing shopping at Metro Town. The breakfast buffet is outstanding and very reasonably priced.
631855770,VCBCX1,"Victoria, Canada",2018-11-08,Vancouver X Inn,"Clean, quiet and quick service. Plus no bugs. Hotel is part of the crystal mall complex so lots of choices for food. Also close to Metro Town. I used the Travelocity app and no hassle at all at check in. The only down side that the room was beside the service elevator but I was not not noticeable which is good."
210875831,VCBCX1,"Victoria, Canada",2014-06-17,Vancouver X Inn,"I love the XT in Metrotown, I only went there bcz I had a groupon that was a good price, free parking and credit for the dining room. Other than that I probably couldn't afford to stay there. Once I was there, I'm not sure I can stay anywhere else now, it was very nice and the service was very good."
369739133,VCBCX1,"Victoria, Canada",2016-05-02,Vancouver X Inn,"Had an issue checking in, as this was a prepay business stay, I had reserved on my credit card, they should have clarified me prior to checkin, that the paperwork I was sending with my employee was all correct. So my employee's had a difficult time checking in, and had to come up with $200 cash deposit."
183605750,VCBCX1,"Victoria, Canada",2013-11-04,Vancouver X Inn,"This is a good hotel to stay when doing business in Burnaby or the surrounding area. Convenient, clean and a good location. I have stayed here multiple times for business, and have found it to meet all of my needs. The proximity to Metrotown is also good for down-time shopping or dining opportunities."
272671205,VCBCX1,"Victoria, Canada",2015-05-17,Vancouver X Inn,"We went to the XT Metrotown for the Audio Show. We received special rates because we booked early, and stayed on location. We had a perfect visit, and the Hotel was lovely, clean and impressive. We would stay here again because it was a very good location, close to transit, restaurants and shops ."
351652679,VCBCX1,"Victoria, Canada",2016-02-28,Vancouver X Inn,"Stayed 2 nights at the XT in Burnaby with family. Good location, close to Metrotown. Our room was clean and roomy. Lots of towels and extra pillows (I hate when hotels chintz on towels!) parking is a decent price (I think it was $12/night). Staff were friendly and helpful, I would stay again. "
473219049,VCBCX1,"Victoria, Canada",2017-04-06,Vancouver X Inn,"We really enjoyed our week long stay at the XT Metrotown. The location is excellent for restaurants, shopping, skytrain and the convenience of getting to other areas in Vancouver. The executive lounge is excellent and we worked out every day. We will stay there again for sure!"
491524364,VCBCX1,"Victoria, Canada",2017-06-08,Vancouver X Inn,"A nice comfortable room but there was no Wifi for the duration of our stay, I was mostly told I must be doing something wrong, funny thing is we stayed at the XT in Kamloops the next two nights and the Wifi was great! The parking lot is a disaster, 25 min. To get parked."
188750068,VCBCX1,"Victoria, Canada",2013-12-27,Vancouver X Inn,We stayed in Burnaby to visit with family. Once again we stayed at the XT near Metrotown.  We return to the XT because it's in a great location and we know we will get a good night's rest after a busy day. The buffet breakfast is something we look forward to as well.
318844787,VCBCX1,"Victoria, Canada",2015-10-14,Vancouver X Inn,I had good stay at this hotel. The room and the living areas were very clean. I felt comfortable and relaxed. The service was good. No line ups during the check ins or check outs. The price was way too much for the services I received. I feel the price should be less.
259204313,VCBCX1,"Victoria, Canada",2015-03-12,Vancouver X Inn,"I stayed in the executive suite in this hotel, while it was clean and decent, it was very mediocre for the price I paid. A little smaller than expected at this price point and pretty basic. I would recommend not spending the extra for the executive suite."
256333479,VCBCX1,"Victoria, Canada",2015-02-24,Vancouver X Inn,"Very happy with the $ we paid.  The room was clean - however, the sofabed and the main bed may need a update soon.  The springs feel a little hard.  I paid for the extra package which gave me free parking, breakfast and WIFI.  The breakfast were awesome."
179416565,VCBCX1,"Victoria, Canada",2013-09-30,Vancouver X Inn,"I was very impressed with every aspect of my stay at the XT Burnaby.  The hotel staff were very welcoming and accommodating.  Room was very very clean.  Executive services top notch.  Meeting rooms well equiped, comfortale and food services great."
184548083,VCBCX1,"Victoria, Canada",2013-11-12,Vancouver X Inn,Pros: very convenient location to malls and public transportation. Overall clean and modern look Spacious meeting rooms and good food choices  Cons: Not close to airport and no shuttle to airport. No free wifi in meeting rooms and guest rooms.
198412522,VCBCX1,"Victoria, Canada",2014-03-23,Vancouver X Inn,"Stayed here one night for concert with two teenagers. Great staff, great location to shopping, clean, quiet spacious room. Would recommend to anyone. Stay on night on Feb. 10, 2014. Found the front desk staff extremely warm and helpful."
394552979,VCBCX1,"Victoria, Canada",2016-07-19,Vancouver X Inn,"We enjoyed our check in and out experience as well as our accommodation. We always feel valued as a XT Honors member. Our room was spacious,modern and clean. We had a little view as well. We would definitely select a XT again."
208135946,VCBCX1,"Victoria, Canada",2014-05-29,Vancouver X Inn,"I had a great experience spending 4 days in this XT for a seminar. No line-ups at the restaurant, which served incredible food, and the room and all facilities were clean and comfortable. The staff was friendly and approachable."
446346004,VCBCX1,"Victoria, Canada",2016-12-23,Vancouver X Inn,"The hotel is in a great location, very close to the skytrain. It is clean and the staff very helpful. The heating was slightly noisy but despite this we slept very well. The value for money is good and we can recommend this hotel."
174605327,VCBCX1,"Victoria, Canada",2013-08-28,Vancouver X Inn,"It may be worth it to some people to be charged for wireless and parking and overcharged for meals, but for what they offer I would rather keep my money in my pocket rather than have these guys squeeze it out like toothpaste tube."
600574001,VCBCX1,"Victoria, Canada",2018-07-28,Vancouver X Inn,I have stayed here many times in the past on business or for personal/family visits.  I love the location on Kingsway - close to Metrotown and the Skytrain.  The front desk staff and the servers in the lounge are top notch.
197917741,VCBCX1,"Victoria, Canada",2014-03-18,Vancouver X Inn,This hotel is in a great location. The room was clean and the bed was comfortable. I found this hotel a great value. All my expectations were met and/or exceeded. I would recommend the XT and definitely stay here again!
162246898,VCBCX1,"Victoria, Canada",2013-05-28,Vancouver X Inn,"Friendly service, quiet and comfortable room with a great view of the city and mountains, would stay again.  A XT experience at a reasonable price in a beautiful city.  Only regret is that I didn't bring my girlfriend!"
626172630,VCBCX1,"Victoria, Canada",2018-10-18,Vancouver X Inn,I was there on business for two days and the service went above and beyond in every department! They even anticipated our needs on a couple of occassions. The room was clean and comfortable. I would highly recommend them. 
499271593,VCBCX1,"Victoria, Canada",2017-07-06,Vancouver X Inn,"The stay was incredible! Great staff , comfortable room, great food, breakfast and dinner, awesome pool and spa. Will be back for sure and will recommend to others. Also it's a great location and great places around. "
558440765,VCBCX1,"Victoria, Canada",2018-02-04,Vancouver X Inn,"Hotel is close to many restaurants, Earls and Shark Club.Metro Town mall is a short walk. Fitness area is a plus, enough equipment for a good work out. There is a Save On Foods grocery store across the street."
